THANGAVEL.K, Communist Party of India  (Marxist), 75424
SENTHILKUMAR K, Indian National Congress, 37121
POINTMANI N, Bharatiya Janata Party, 4397
MOHMEDAMANULLA. M, SOCIAL DEMOCRATIC PARTY OF INDIA, 2645
MASWOOTH L.M, Independent, 944
PONNUSWAMY. R, Independent, 415
PALANESAMI M.N, Independent, 362
SIVANANTHAM K.R., Indiya Jananayaka Katchi, 361
VICTORMANOVA L, Bahujan Samaj Party, 227
AHAMEDMUSTHAFA. M, Independent, 215
KRISHNASAMY.P, Independent, 135
SURESHKUMAR.G, Independent, 129
