BABU MURUGAVEL.R.M, Desiya Murpokku Dravida Kazhagam, 88967
SIVANANDHAM.R, Dravida Munnetra Kazhagam, 81001
GOPI.P, Bharatiya Janata Party, 1639
GANESAN.A, Bahujan Samaj Party, 1459
MURUGAVEL.K, Independent, 1327
KUMAR.D, Independent, 1033
BALAJI.S, Independent, 891
BABU.N, Independent, 833
MALAR.C, Independent, 573
