MANIVEL  DURAI., All India Anna Dravida Munnetra Kazhagam, 88726
AMARAMOORTHY D, Indian National Congress, 70906
BASKAR C, Indiya Jananayaka Katchi, 9501
PANNEERSELVAM R, Independent, 7099
ABIRAMI P, Bharatiya Janata Party, 2981
MURUGANANTHAM T, Independent, 2640
NEELAMEGAM K, Bahujan Samaj Party, 2267
MUTHUSAMI M K, Independent, 1629
