SANTHI.R, Desiya Murpokku Dravida Kazhagam, 76637
PONNUSAMY.K, Dravida Munnetra Kazhagam, 68132
SANTHI.T, Independent, 5208
AMBALA PONNUSAMY, Independent, 3745
PALANISAMY.V, Indiya Jananayaka Katchi, 3392
RAMESH.C, Bharatiya Janata Party, 2966
SHANMUGAM.K, Independent, 1215
