K.E.KRISHNAMURTHI, All India Anna Dravida Munnetra Kazhagam, 88711
T.K.RAJA, Pattali Makkal Katchi, 59271
K.ASOKAN, Bharatiya Janata Party, 2314
K.VENKATESAN, Ulzaipali Makkal Katchy, 1611
C.VIJAYAKUMAR, Independent, 1512
K.SAKTHIVEL, Independent, 1307
C.KRISHNAMOORTHY, Independent, 1279
R.GOVINDARAJ, Independent, 1106
M.SARAVANAMOORTHY, Independent, 656
D.KUPPUSAMY, Independent, 596
