MOHAN.P, All India Anna Dravida Munnetra Kazhagam, 87522
UDHAYASURIYAN.T, Dravida Munnetra Kazhagam, 75324
VENKATESAN.S, Independent, 1933
JAYAVERMA.K, Bharatiya Janata Party, 1874
KUMAR.P, Bahujan Samaj Party, 1492
MOHAN.S, Independent, 745
GUNASEKAR.M, Indiya Jananayaka Katchi, 579
VENKATESAN.A, Independent, 537
ANANDHADASS.C, Lok Jan Shakti Party, 444
SEKAR.K, Independent, 374
