DAMODARAN S, All India Anna Dravida Munnetra Kazhagam, 94123
M.KANNAPPAN, Dravida Munnetra Kazhagam, 63857
DHARMALINGAM K, Bharatiya Janata Party, 4587
ILANGO DR B, Lok Satta Party, 1737
NAGARAJ S, Independent, 1592
MURUGANANTHAM K, Independent, 1069
NOOR MUHAMAD A, Independent, 602
