V. PONNUPANDI, Communist Party of India, 73485
R.V.K.DURAI, Dravida Munnetra Kazhagam, 67257
S. CHINNAPPARAJ, Independent, 5720
I.SUNDARRAJ, Bahujan Samaj Party, 1309
M.K.GANESAN, Independent, 1263
M.MUNIYANDI, Independent, 1248
S. SUBRAMANIAN, Independent, 1106
P.SUNDARAMMAL, Independent, 1021
V. KARUPPASAMY, Independent, 745
M. KANNAN, Independent, 605
