ARUKUTTY V C, All India Anna Dravida Munnetra Kazhagam, 137058
SUBRAMANIAN T P, Dravida Munnetra Kazhagam, 67798
NANDAKUMAR R, Bharatiya Janata Party, 6175
GANESAN D, Independent, 1749
VASANTHAKUMAR D, Independent, 1436
VISHWANATHAN V, Lok Satta Party, 1331
PARTHIPAN P, Jharkhand Mukti Morcha, 654
KUMANAN R, Independent, 584
