R. SRINIVASAN, All India Anna Dravida Munnetra Kazhagam, 93258
K.L. ELAVAZAGAN, Pattali Makkal Katchi, 74005
M. VELU, Independent, 3211
G. THANIGACHALAM, Bharatiya Janata Party, 2046
S.R. VIJAYAN, Independent, 960
C. SRINIVASAN, Independent, 710
K. BALAMURUGAN, Bahujan Samaj Party, 497
S. THIRUNAVUKARASU, Independent, 337
K. ANANDAN, Lok Jan Shakti Party, 302
V.G. SAMPATH, Independent, 284
