SUBHA.R, Desiya Murpokku Dravida Kazhagam, 72922
CHINNADURAI.K, Dravida Munnetra Kazhagam, 59457
MANIMARAN.J, Independent, 5978
SIVAKAMI.P, Indiya Jananayaka Katchi, 4048
MURUGESAN.A, Independent, 2452
MATHIALAGAN.G, Bharatiya Janata Party, 1787
RAJA.S, Lok Jan Shakti Party, 1520
SUBHA.M, Independent, 657
ALAGUVEL.M.P, Independent, 624
VIJAYA, Bahujan Samaj Party, 602
