SAMY R, All India Anna Dravida Munnetra Kazhagam, 85869
RANI R, Dravida Munnetra Kazhagam, 61407
DHARMALINGAM P V, Bharatiya Janata Party, 1608
SARASUKUMAR VAIRA, Bahujan Samaj Party, 1080
GOPALAKRISHNAN M, Rashtriya Janata Dal, 856
VETRIVEL G, Independent, 836
ALAGAR L, Independent, 769
MUTHU P, Independent, 589
PITCHAI R, Independent, 385
SUBRAMANI V, Independent, 340
KANNAN C, Independent, 311
