SUBRAMANIAN. N, All India Anna Dravida Munnetra Kazhagam, 67128
KAVITHAIPITHAN. S, Dravida Munnetra Kazhagam, 47429
SELVARANI. R, Indiya Jananayaka Katchi, 2974
RETHINAM. V, Independent, 1357
MURUGESAN. M, Bahujan Samaj Party, 1073
BHARATHY. K, Independent, 842
ASAITHAMBI. P, Communist Party of India  (Marxist-Leninist)  (Liberation), 824
CHITRA. R, Independent, 754
