GUNASEKARAN.M, All India Anna Dravida Munnetra Kazhagam, 83535
TAMILARASI.A, Dravida Munnetra Kazhagam, 69515
MURUGAVELRAJAN.K, Bahujan Samaj Party, 2883
VELMURUGAN.O, Independent, 1766
VISWANATHA GOPALAN.V, Bharatiya Janata Party, 1185
AYYANAR.R, Independent, 1135
SURESH.K, Independent, 791
KURUTHIVELMARAN.M, Independent, 438
GUNASEKARAN.K, Independent, 378
