GUNASEKARAN.S, Communist Party of India, 75176
RAJASEKARAN.V, Indian National Congress, 70794
RAJENDRAN.P.M, Bharatiya Janata Party, 2957
KULANTHAISAMY.C, Indiya Jananayaka Katchi, 2484
GANDHI.R, Independent, 1815
KALEESWARAN@KALAIYAPPAN.M. , Jharkhand Mukti Morcha, 1725
SUBRAMANIAN.P, Independent, 1636
RAJKUMAR.J, Bahujan Samaj Party, 629
