MANIMARAN R, All India Anna Dravida Munnetra Kazhagam, 99097
KANCHI GV MATHIAZHAGAN, Indian National Congress, 57678
JAGANMOORTHY.M, Puratchi Bharatham, 21118
MURALI.K, Independent, 2022
THEINMATHI.P, Indiya Jananayaka Katchi, 1616
