N.MURUGUMARAN, All India Anna Dravida Munnetra Kazhagam, 83665
D.RAVIKUMAR, Viduthalai Chiruthaigal Katchi, 51940
L.E.NANDHAKUMAR, Independent, 2330
P.K.BAKKIYARAJ, Puratchi Bharatham, 1969
M.MURUGANANDAM, Independent, 1665
K.BHARATHIDASAN, Bahujan Samaj Party, 1246
P.AZHAHIRI, Independent, 1012
B.MOHANAMBAL, Indiya Jananayaka Katchi, 946
