ANANDAN.M.S.M, All India Anna Dravida Munnetra Kazhagam, 113640
GOVINDASAMY. C, Dravida Munnetra Kazhagam, 40369
PARTHIBAN A, Bharatiya Janata Party, 3009
KRISHNASAMY P, Independent, 1595
MURUGESAN D, Independent, 847
SENTHILKUMAR S, Bahujan Samaj Party, 366
SIVAKUMAR. K. R., Independent, 349
CHANDRASEKAR. P, Lok Satta Party, 342
SAKTHIVEL P, Independent, 213
SAKTHIVEL. C, Independent, 177
