ANBALAGAN.G, Dravida Munnetra Kazhagam, 78642
ERAMANATHAN.RAMA, All India Anna Dravida Munnetra Kazhagam, 77370
ANNAMALAI.PL, Bharatiya Janata Party, 1606
DHASNAMURTHI.M.B.S, Indiya Jananayaka Katchi, 1087
RAJKUMAR.G, Bahujan Samaj Party, 727
VIJAYALAKSHMI KUDANTHI.S, Independent, 649
PANIMAYAMARYRAJ.M, Independent, 555
MOHAN.R, Independent, 478
SUBRAMANIAN.P, Independent, 294
