CHEZHIAAN.GOVI, Dravida Munnetra Kazhagam, 77175
PANDIYARAJAN.T, All India Anna Dravida Munnetra Kazhagam, 76781
KUDANTHAI ARASAN, Independent, 1646
RAVI CHANDRAN.S, Independent, 1253
RAJAVELU.K, Bahujan Samaj Party, 902
ELANGOVAN.A, Independent, 819
RAJASEKAR.J, Indiya Jananayaka Katchi, 693
SUBASH CHANDRA BOSE.T, Independent, 619
ILANGOVAN.S, Communist Party of India(Marxist-Leninist)(Liberation), 333
ILAIYARAJA.V, Independent, 171
