ANBALAGAN K P, All India Anna Dravida Munnetra Kazhagam, 94877
SELVAM V, Pattali Makkal Katchi, 51664
HARINATH K, Independent, 2449
KUMARADEVAN K P, Bharatiya Janata Party, 1937
RAMASAMY M, Independent, 1101
KALAICHELVAN M, Indiya Jananayaka Katchi, 874
THEERTHAGIRI C, Independent, 702
MURUGAN V, Independent, 667
PANNERSELVAM M, Bahujan Samaj Party, 659
EDISON P, Independent, 591
MURUGAN K, Independent, 393
ANBAZHAGAN E, Puratchi Bharatham, 344
