PAVUNRAJ.S, All India Anna Dravida Munnetra Kazhagam, 85839
AGORAM.K, Pattali Makkal Katchi, 74466
MOHAMED THARIK .M .Y, SOCIAL DEMOCRATIC PARTY OF INDIA, 2984
BALASUBRAMANIAN.R, Bharatiya Janata Party, 2091
DHAKSHINAMOORTHY.M, Independent, 1326
RAMAKRISHNAN.S, Indiya Jananayaka Katchi, 1237
ILANCHEZHIAN.T, Bahujan Samaj Party, 763
NANMARAN. T, Akhila India Jananayaka Makkal Katchi (Dr. Issac), 751
