V. MUTHUKUMAR, Desiya Murpokku Dravida Kazhagam, 72902
T. NEETHIRAJAN, Indian National Congress, 59261
R. KRISHNAMOORTHY, Indiya Jananayaka Katchi, 11214
K. RAJENDIRAN, Independent, 5640
S. SANTHANAMOORTHI, Independent, 2907
A. PAZHAMALAI, Bharatiya Janata Party, 2614
K. ARUTSELVAN, Bahujan Samaj Party, 1437
A. SULOCHANA AYYASAMY, Independent, 1216
R. ARUNKUMAR, Independent, 1097
