VEERAMANI  K.C., All India Anna Dravida Munnetra Kazhagam, 86273
PONNUSAMY G., Pattali Makkal Katchi, 63337
ANNAMALAI.M, Independent, 1912
VEERAMANI M.S., Independent, 1442
GANDHIBABU M., Bahujan Samaj Party, 956
G.M.PONNUSWAMY, Independent, 889
PARAMASIVAM K., Independent, 864
GOVINDARAJI T., Independent, 506
SANTHOSH G., Independent, 322
