C. ARUNPANDIAN, Desiya Murpokku Dravida Kazhagam, 51010
K. MAHENDRAN, Indian National Congress, 43816
S.V. THIRUGNANA SAMBANDAM, Independent, 25137
V.SUBRAMANIYAN, Independent, 7470
K. THANGAMUTHU, Jharkhand Mukti Morcha, 4453
R. ELANGO, Bharatiya Janata Party, 2691
M. BALASUBRAMANIYAN, Independent, 1465
V. MAYALAGU, Bahujan Samaj Party, 1432
K.M.KALEMUTHU, Independent, 1430
A. MUTHUKUMARAN, Independent, 1140
