S.SENTHILKUMAR, Desiya Murpokku Dravida Kazhagam, 71356
K.N.SEHARAN, Dravida Munnetra Kazhagam, 67151
A.EDWIN JERALD, Indiya Jananayaka Katchi, 3688
V.SUNDARRAJAN, Independent, 3145
I.SYED MOHAMMED ABUTHAGIR, Independent, 1885
R.RAJA, Bahujan Samaj Party, 1212
A.LARANCE, Independent, 1083
B.CHEZHIAN, Independent, 389
S.PREMKUMAR, Independent, 331
S.MUTHUKUMAR, Independent, 303
