NATARAJ.NSN, All India Anna Dravida Munnetra Kazhagam, 96005
VIDEYAL SEKAR.S., Indian National Congress, 54240
PONNUSAMY.C., Bharatiya Janata Party, 1884
RAJAMANICKAM.N., Independent, 1802
PERIYASAMY.P.K., Independent, 1165
PERUMAL.K., Bahujan Samaj Party, 1129
KRISHNAMOORTHI.V., Independent, 525
RAMASAMY.R., Independent, 464
CHELLAMUTHU P, Independent, 427
SUKUMARAN.N., Independent, 388
MANI.M.R., Independent, 309
