BOSE.A.K, All India Anna Dravida Munnetra Kazhagam, 90706
RAJENDRAN.K.S.K, Indian National Congress, 44306
KUMARALINGAM.M, Bharatiya Janata Party, 3505
SENTHILKUMAR.S, Indiya Jananayaka Katchi, 1148
JEYACHANDRAN.S, Independent, 780
CHANDRASEKARAN.S, Independent, 755
MEENAKSHI SUNDARAM.DR.M, Independent, 498
BALUCHAMY.K, Independent, 390
MUTHUSAMY P, Independent, 308
PALANIGANESH.S.K, Independent, 175
