TAMILARASAN K, All India Anna Dravida Munnetra Kazhagam, 99447
MOORTHY P, Dravida Munnetra Kazhagam, 70692
SRINIVASAN K, Bharatiya Janata Party, 2677
GOVINDARAJ  V, Independent, 2287
GNANASEKARAN K.G, Indiya Jananayaka Katchi, 1008
DHAVAMANI A, Bahujan Samaj Party, 929
RAJKUMAR P, Independent, 826
TAMILSELVI K, Jharkhand Mukti Morcha, 697
RAMAR V.P, Independent, 472
MAHALINGAM S, Independent, 350
PRAKASAM R, Independent, 291
THIRUBBATHI V, Independent, 193
