VELUMANI S P, All India Anna Dravida Munnetra Kazhagam, 99886
KANDASWAMY M N, Indian National Congress, 46683
SHRIDHAR MURTHY A, Bharatiya Janata Party, 5581
UMMAR KATHAP T M, SOCIAL DEMOCRATIC PARTY OF INDIA, 4519
KANNAMMAL JAGADEESAN.TMT, Lok Satta Party, 932
RAMASAMY K, Independent, 907
KANDASAMY K, Independent, 447
MUTHUSELVAM C, Indiya Jananayaka Katchi, 432
PALANISAMY S, Ulzaipali Makkal Katchy, 390
KANDASAMY A, Independent, 308
