VIJAYADHARANI.S, Indian National Congress, 62898
LEEMAROSE.R, Communist Party of India  (Marxist), 39109
JAYASEELAN.R, Bharatiya Janata Party, 37763
WILSON.T, Independent, 1144
PROMOTH.B, Bahujan Samaj Party, 911
MURUGESAN.A, Independent, 687
VENKATESAN.K, Akhil Bharat Hindu Mahasabha, 559
RADHA KRISHNAN.C.P, Independent, 498
GNANAMUTHAN.V, Independent, 379
