KARUPPASAMY.M.A., All India Anna Dravida Munnetra Kazhagam, 103002
NATARAJAN.A.R., Indian National Congress, 41591
RANGASAMY.R., Bharatiya Janata Party, 5405
JAYA.V., Independent, 2798
MOORTHY.R., Independent, 1858
