K. GOPINATH, Indian National Congress, 65034
S. JOHN TIMOTHY, Desiya Murpokku Dravida Kazhagam, 50882
S. A. SATHYA, Independent, 24639
BALAKRISHNAN, Bharatiya Janata Party, 19217
CHITRAMBALAM, Independent, 6325
S. RAMADEVAN, Independent, 2018
G. C. RAMASWAMY, Independent, 1517
H. SANAULLA SHARIFF, Bahujan Samaj Party, 1430
V. MANJUNATH, Independent, 1044
