DILLIBABU P, Communist Party of India  (Marxist), 77703
NANDHAN B M, Viduthalai Chiruthaigal Katchi, 51200
PARTHIBAN P, Independent, 5290
RAJENDRAN S, Independent, 4844
SAMIKANNU K, Bharatiya Janata Party, 3777
ATHIMULAM A, Independent, 2149
ANBUTHEEBAN T, Independent, 2119
BUDDHAMANI S, Indiya Jananayaka Katchi, 1974
CHINNASAMY P, Bahujan Samaj Party, 1216
