ASLAM BASHA.A, Manithaneya Makkal Katchi, 60361
VIJAY ELANCHEZIAN.J, Indian National Congress, 55270
SAMPATH E, Independent, 6553
VENKATESAN.G, Bharatiya Janata Party, 6047
SHAMEEL AHMED V, Independent, 1752
GOPI C, Independent, 1485
SUNDAR.N, Bahujan Samaj Party, 1468
HAMEED S A, Independent, 1414
BASEER AHMED P, Indiya Jananayaka Katchi, 1074
SYED BADRUDDIN.N, Indian National League, 974
RAHAMAN N, Independent, 751
