GURU @ GURUNATHAN J, Pattali Makkal Katchi, 92739
ELAVAZHAGAN P, All India Anna Dravida Munnetra Kazhagam, 77601
KRISHNAMOORTHY S, Bharatiya Janata Party, 1775
RAMACHANDRAN G, Indiya Jananayaka Katchi, 1771
VADIVEL V, Independent, 1698
GNANASEKARAN N, Bahujan Samaj Party, 1255
GANESAN P, Independent, 989
CHAKKARAVARTHI C, Independent, 948
MALLIKA T, Independent, 916
ASAITHAMBI P, Rashtriya Janata Dal, 289
