C.SHANMUGAVELU, All India Anna Dravida Munnetra Kazhagam, 78622
M.P. SAMINATHAN, Dravida Munnetra Kazhagam, 58953
D.VARADHARAJAN, Independent, 1742
R. VIJAYARAGAVAN, Bharatiya Janata Party, 1166
P.NANDAKUMAR, Independent, 946
S.SADAYAPPAN, Independent, 739
S.RADHAKRISHNAN, Bahujan Samaj Party, 598
P. SUBRAMANIAM, Independent, 289
N.THANGAVEL, Independent, 289
T. SAMINATHAN, Independent, 218
M. KANDHASAMY, Independent, 141
